,time,temperature,humidity,precipitation,surface_pressure
946,2022-02-09T10:00,17.5,88,0.0,909.9
947,2022-02-09T11:00,18.1,82,0.0,910.5
948,2022-02-09T12:00,19.2,74,0.0,910.9
949,2022-02-09T13:00,19.4,75,0.1,911.0
950,2022-02-09T14:00,20.3,72,0.0,910.9
951,2022-02-09T15:00,23.4,64,0.0,911.0
952,2022-02-09T16:00,24.2,64,0.1,910.3
953,2022-02-09T17:00,23.8,64,0.3,909.6
954,2022-02-09T18:00,22.8,72,0.4,909.1
955,2022-02-09T19:00,22.7,72,0.1,908.6
956,2022-02-09T20:00,22.3,73,0.0,908.4
957,2022-02-09T21:00,21.6,76,0.0,908.4
958,2022-02-09T22:00,20.9,76,0.0,909.0
959,2022-02-09T23:00,20.4,76,0.0,909.7
960,2022-02-10T00:00,18.6,84,0.0,909.7
961,2022-02-10T01:00,17.7,86,0.0,910.0
962,2022-02-10T02:00,17.1,87,0.0,909.9
963,2022-02-10T03:00,16.7,88,0.0,909.7
964,2022-02-10T04:00,16.4,89,0.0,909.5
965,2022-02-10T05:00,16.9,86,0.0,909.4
966,2022-02-10T06:00,17.1,86,0.0,909.0
967,2022-02-10T07:00,16.6,88,0.0,908.6
968,2022-02-10T08:00,16.8,88,0.0,908.9
969,2022-02-10T09:00,17.0,87,0.0,909.0
970,2022-02-10T10:00,17.8,86,0.0,909.9
971,2022-02-10T11:00,19.4,80,0.0,910.6
972,2022-02-10T12:00,20.1,78,0.0,911.6
973,2022-02-10T13:00,20.4,77,0.0,911.7
974,2022-02-10T14:00,20.3,79,0.0,911.5
975,2022-02-10T15:00,21.8,76,0.0,911.2
976,2022-02-10T16:00,23.0,71,0.3,910.7
977,2022-02-10T17:00,23.2,75,0.4,910.3
978,2022-02-10T18:00,23.5,74,0.1,909.8
979,2022-02-10T19:00,22.2,76,0.5,909.5
980,2022-02-10T20:00,22.1,78,0.1,909.0
981,2022-02-10T21:00,21.4,84,0.0,909.0
982,2022-02-10T22:00,20.3,88,0.0,909.3
983,2022-02-10T23:00,19.7,91,0.0,909.9
984,2022-02-11T00:00,19.3,89,0.0,910.7
985,2022-02-11T01:00,19.1,89,0.2,911.5
986,2022-02-11T02:00,18.6,94,2.1,911.5
987,2022-02-11T03:00,18.8,94,0.9,911.1
988,2022-02-11T04:00,18.5,95,0.7,910.4
989,2022-02-11T05:00,18.3,96,0.6,910.0
990,2022-02-11T06:00,18.0,96,0.5,909.4
991,2022-02-11T07:00,17.9,96,0.3,909.2
992,2022-02-11T08:00,17.8,96,0.1,909.6
993,2022-02-11T09:00,17.5,96,0.0,909.8
994,2022-02-11T10:00,18.1,94,0.0,910.6
995,2022-02-11T11:00,18.9,92,0.0,911.2
996,2022-02-11T12:00,18.8,92,0.1,911.8
997,2022-02-11T13:00,19.4,91,1.0,912.3
998,2022-02-11T14:00,20.0,89,0.5,912.3
999,2022-02-11T15:00,20.8,83,0.3,912.0
1000,2022-02-11T16:00,21.1,82,0.4,911.6
1001,2022-02-11T17:00,21.1,83,0.1,910.9
1002,2022-02-11T18:00,22.2,77,0.0,910.1
1003,2022-02-11T19:00,22.2,77,0.0,909.8
1004,2022-02-11T20:00,22.3,77,0.0,909.5
1005,2022-02-11T21:00,21.9,79,0.0,909.4
1006,2022-02-11T22:00,20.2,85,0.0,909.2
1007,2022-02-11T23:00,20.0,85,0.0,910.0
1008,2022-02-12T00:00,18.9,91,0.0,910.9
1009,2022-02-12T01:00,18.4,92,0.1,911.7
1010,2022-02-12T02:00,18.0,92,0.0,911.4
1011,2022-02-12T03:00,18.1,92,0.0,910.9
1012,2022-02-12T04:00,18.1,93,0.0,910.5
1013,2022-02-12T05:00,17.3,96,0.0,909.6
1014,2022-02-12T06:00,17.1,96,0.0,909.3
1015,2022-02-12T07:00,16.3,97,0.0,909.2
1016,2022-02-12T08:00,16.5,97,0.0,909.5
1017,2022-02-12T09:00,16.4,97,0.0,910.0
1018,2022-02-12T10:00,18.0,93,0.0,911.2
1019,2022-02-12T11:00,19.9,84,0.0,911.8
1020,2022-02-12T12:00,21.3,77,0.0,912.8
1021,2022-02-12T13:00,22.9,74,0.0,913.0
1022,2022-02-12T14:00,24.3,67,0.1,912.5
1023,2022-02-12T15:00,24.1,65,0.0,911.8
1024,2022-02-12T16:00,25.1,63,0.0,911.4
1025,2022-02-12T17:00,25.5,62,0.0,910.7
1026,2022-02-12T18:00,23.2,68,0.8,910.0
1027,2022-02-12T19:00,23.9,67,0.0,909.4
1028,2022-02-12T20:00,23.7,69,0.0,909.3
1029,2022-02-12T21:00,22.4,78,0.3,909.2
1030,2022-02-12T22:00,20.7,85,0.5,909.9
1031,2022-02-12T23:00,19.4,96,1.0,910.6
1032,2022-02-13T00:00,19.4,89,0.1,910.4
1033,2022-02-13T01:00,18.8,92,0.4,911.2
1034,2022-02-13T02:00,18.6,93,0.0,911.2
1035,2022-02-13T03:00,18.0,94,0.1,910.9
1036,2022-02-13T04:00,17.6,94,0.0,910.8
1037,2022-02-13T05:00,17.4,94,0.0,910.3
1038,2022-02-13T06:00,17.2,95,0.0,909.5
1039,2022-02-13T07:00,16.2,97,0.0,909.3
1040,2022-02-13T08:00,16.4,97,0.0,909.4
1041,2022-02-13T09:00,16.1,97,0.0,909.6
1042,2022-02-13T10:00,17.8,94,0.0,910.6
1043,2022-02-13T11:00,19.7,86,0.0,911.3
1044,2022-02-13T12:00,21.4,77,0.1,911.9
1045,2022-02-13T13:00,23.2,67,0.2,912.4
1046,2022-02-13T14:00,24.4,62,0.2,912.2
1047,2022-02-13T15:00,25.3,60,0.3,912.0
1048,2022-02-13T16:00,26.4,60,0.0,910.9
1049,2022-02-13T17:00,26.5,58,0.1,909.8
1050,2022-02-13T18:00,26.6,59,0.2,909.2
1051,2022-02-13T19:00,26.5,61,0.0,908.6
1052,2022-02-13T20:00,24.3,70,0.8,908.2
1053,2022-02-13T21:00,24.1,75,0.0,907.9
1054,2022-02-13T22:00,23.1,76,0.0,908.3
1055,2022-02-13T23:00,21.3,85,0.1,909.0
1056,2022-02-14T00:00,20.4,90,0.2,909.2
1057,2022-02-14T01:00,20.0,90,0.2,910.5
1058,2022-02-14T02:00,19.7,91,0.2,910.2
1059,2022-02-14T03:00,19.3,93,0.5,910.4
1060,2022-02-14T04:00,18.6,95,1.0,910.0
1061,2022-02-14T05:00,18.7,94,0.1,909.4
1062,2022-02-14T06:00,18.3,96,0.0,908.9
1063,2022-02-14T07:00,17.9,97,0.0,908.7
1064,2022-02-14T08:00,17.8,97,0.0,909.0
1065,2022-02-14T09:00,18.5,95,0.0,909.5
1066,2022-02-14T10:00,19.2,93,0.0,910.5
1067,2022-02-14T11:00,20.0,88,0.0,911.2
1068,2022-02-14T12:00,21.1,86,0.2,911.6
1069,2022-02-14T13:00,23.4,77,0.1,912.4
1070,2022-02-14T14:00,24.4,71,0.1,912.3
1071,2022-02-14T15:00,23.6,73,0.3,911.8
1072,2022-02-14T16:00,25.3,70,0.2,911.7
1073,2022-02-14T17:00,24.8,69,1.4,911.0
1074,2022-02-14T18:00,25.0,69,0.1,910.0
1075,2022-02-14T19:00,25.7,68,0.0,909.5
1076,2022-02-14T20:00,25.5,66,0.0,909.0
1077,2022-02-14T21:00,24.9,71,0.0,908.8
1078,2022-02-14T22:00,22.2,83,0.0,908.8
1079,2022-02-14T23:00,20.9,90,0.0,909.3
1080,2022-02-15T00:00,21.0,88,0.5,909.7
1081,2022-02-15T01:00,20.8,89,0.0,910.7
1082,2022-02-15T02:00,20.1,92,0.0,910.8
1083,2022-02-15T03:00,19.5,94,0.0,910.6
1084,2022-02-15T04:00,18.7,97,0.2,910.4
1085,2022-02-15T05:00,18.6,98,0.6,910.3
1086,2022-02-15T06:00,19.0,95,0.0,910.1
1087,2022-02-15T07:00,18.4,95,0.0,910.2
1088,2022-02-15T08:00,18.1,95,0.0,910.4
1089,2022-02-15T09:00,17.9,94,0.0,910.4
1090,2022-02-15T10:00,19.0,92,0.0,911.5
1091,2022-02-15T11:00,20.7,87,0.0,912.4
1092,2022-02-15T12:00,23.0,77,0.0,913.3
1093,2022-02-15T13:00,24.3,72,0.0,913.9
1094,2022-02-15T14:00,25.4,66,0.0,913.8
1095,2022-02-15T15:00,26.6,60,0.0,913.2
1096,2022-02-15T16:00,27.4,54,0.0,912.5
1097,2022-02-15T17:00,27.9,50,0.0,911.8
1098,2022-02-15T18:00,27.9,48,0.0,911.4
1099,2022-02-15T19:00,27.4,50,0.0,911.0
1100,2022-02-15T20:00,22.6,77,0.8,910.8
1101,2022-02-15T21:00,22.5,81,0.1,911.1
1102,2022-02-15T22:00,22.3,81,0.0,911.5
1103,2022-02-15T23:00,20.9,88,0.0,911.6
1104,2022-02-16T00:00,20.4,89,0.0,911.7
1105,2022-02-16T01:00,20.2,87,0.0,912.6
1106,2022-02-16T02:00,19.7,88,0.0,912.8
1107,2022-02-16T03:00,18.9,92,0.0,912.6
1108,2022-02-16T04:00,18.6,93,0.0,912.3
1109,2022-02-16T05:00,18.1,94,0.0,911.7
1110,2022-02-16T06:00,17.8,94,0.0,911.1
1111,2022-02-16T07:00,17.4,95,0.0,911.0
1112,2022-02-16T08:00,17.1,95,0.0,911.1
1113,2022-02-16T09:00,16.8,96,0.0,911.4
1114,2022-02-16T10:00,18.3,92,0.0,912.6
1115,2022-02-16T11:00,20.2,84,0.0,913.6
1116,2022-02-16T12:00,21.9,78,0.0,914.3
1117,2022-02-16T13:00,23.8,72,0.0,914.7
1118,2022-02-16T14:00,25.3,64,0.2,914.5
1119,2022-02-16T15:00,26.3,62,0.0,914.2
1120,2022-02-16T16:00,27.0,61,0.1,913.8
1121,2022-02-16T17:00,27.4,57,0.1,913.0
1122,2022-02-16T18:00,26.4,57,0.0,911.4
1123,2022-02-16T19:00,24.2,65,0.2,911.1
1124,2022-02-16T20:00,23.1,72,0.1,911.1
1125,2022-02-16T21:00,21.4,78,0.1,911.1
1126,2022-02-16T22:00,19.6,86,0.0,910.9
1127,2022-02-16T23:00,18.8,89,0.0,911.2
1128,2022-02-17T00:00,18.9,85,0.0,911.7
1129,2022-02-17T01:00,19.4,81,0.0,912.8
1130,2022-02-17T02:00,19.6,84,0.0,913.1
1131,2022-02-17T03:00,18.9,88,0.0,912.8
1132,2022-02-17T04:00,18.1,92,0.0,912.3
1133,2022-02-17T05:00,17.5,94,0.0,911.6
1134,2022-02-17T06:00,17.0,95,0.0,911.1
1135,2022-02-17T07:00,16.5,97,0.0,910.8
1136,2022-02-17T08:00,16.1,98,0.0,910.6
1137,2022-02-17T09:00,15.9,98,0.0,910.4
1138,2022-02-17T10:00,17.6,93,0.0,911.2
1139,2022-02-17T11:00,19.7,85,0.0,911.8
1140,2022-02-17T12:00,21.8,75,0.1,912.9
1141,2022-02-17T13:00,22.9,71,0.0,913.1
1142,2022-02-17T14:00,23.6,69,0.0,912.7
1143,2022-02-17T15:00,24.3,67,0.0,912.2
1144,2022-02-17T16:00,25.5,63,0.0,911.6
1145,2022-02-17T17:00,25.9,61,0.0,910.7
1146,2022-02-17T18:00,25.2,63,0.0,909.4
1147,2022-02-17T19:00,25.0,63,0.0,908.7
1148,2022-02-17T20:00,24.8,63,0.0,908.6
1149,2022-02-17T21:00,20.8,79,0.1,908.3
1150,2022-02-17T22:00,20.1,84,0.0,908.6
1151,2022-02-17T23:00,20.0,87,0.0,909.0
